project_id,file,document_type,study_cycle,phase,issue_date,project_upgrade_cost,in_service_timeline
J2591,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$447,017,554",
J2592,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$14,707,859",
J2593,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$61,288,024",
J2594,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$390,883,947",
J2598,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$109,551,260",
J2599,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$44,910,481",
J2600,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$179,583,141",
J2601,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$46,584,494",
J2602,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$114,448,143",
J2603,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$208,077,259",
J2604,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$32,878,439",
J2605,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$139,387,126",
J2606,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$112,673,194",
J2607,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$45,710,722",
J2608,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$163,408,305",
J2609,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$14,421,814",
J2610,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$61,979,693",
J2611,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$453,119,033",
J2612,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$93,151,268",
J2613,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$135,317,489",
J2614,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$9,353,014",
J2615,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$57,681,002",
J2616,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$82,343,429",
J2617,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$34,247,529",
J2618,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$7,515,846",
J2619,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$33,485,321",
J2620,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$185,761,958",
J2621,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$27,547,861",
J2622,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$87,409,820",
J2623,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$119,774,816",
J2625,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$29,560,346",
J2626,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$90,855,212",
J2627,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$37,330,945",
J2628,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$54,996,090",
J2629,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$158,636,759",
J2630,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$94,549,560",
J2631,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$214,069,224",
J2632,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$96,020,952",
J2634,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$106,337,130",
J2639,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$85,416,983",
J2640,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$258,611,426",
J2641,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$65,996,158",
J2642,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$60,787,398",
J2643,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$150,795,660",
J2644,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$88,707,620",
J2645,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$61,062,916",
J2646,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$139,363,466",
J2647,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$42,616,115",
J2648,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$19,293,109",
J2651,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$84,370,526",
J2652,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$110,344,980",
J2653,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$4,717,738",
J2654,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$31,310,231",
J2655,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$4,725,554",
J2656,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$44,932,082",
J2657,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$41,867,794",
J2659,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$44,545,423",
J2661,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$97,419,459",
J2662,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$154,715,586",
J2663,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$41,868,010",
J2664,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$110,107,849",
J2665,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$318,742,897",
J2666,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$6,667,305",
J2667,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$153,222,890",
J2668,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$73,879,106",
J2669,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$47,289,881",
J2670,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$68,759,582",
J2671,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$104,284,562",
J2672,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$88,033,731",
J2673,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$93,195,013",
J2674,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$59,068,509",
J2675,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$154,010,464",
J2676,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$35,401,685",
J2677,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$28,125,118",
J2678,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$12,276,467",
J2679,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$23,032,954",
J2683,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$87,478,325",
J2684,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$21,318,341",
J2685,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$127,605,796",
J2686,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$10,869,934",
J2687,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$24,031,268",
J2688,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$151,277,864",
J2689,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$92,004,602",
J2690,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$258,295,981",
J2691,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$98,045,555",
J2692,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$440,117,555",
J2693,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$117,884,009",
J2694,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$130,832,356",
J2695,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$97,173,811",
J2696,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$78,288,635",
J2697,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$285,579,151",
J2698,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$428,888,618",
J2699,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$62,028,747",
J2700,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$138,632,083",
J2701,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$102,189,443",
J2702,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$40,378,083",
J2703,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$71,534,198",
J2704,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$479,360,054",
J2705,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$164,121,887",
J2706,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$479,333,358",
J2707,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$124,050,791",
J2708,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$479,333,358",
J2710,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$23,967,711",
J2711,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$84,648,748",
J2712,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$65,087,251",
J2713,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$17,275,170",
J2714,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$141,830,450",
J2715,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$108,397,132",
J2716,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$197,019,509",
J2718,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$76,052,578",
J2719,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$94,144,273",
J2720,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$179,373,914",
J2721,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$58,632,484",
